open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
3703,3703,3703,3703,6000,AG9999.SHG,2017-12-06,NA,NA,NA
3628,3628,3628,3628,4830,AG9999.SHG,2017-12-08,NA,NA,NA
3643,3649,3643,3644,9840,AG9999.SHG,2017-12-11,NA,NA,NA
3636,3636,3636,3636,2100,AG9999.SHG,2017-12-12,NA,NA,NA
3632,3632,3632,3632,6690,AG9999.SHG,2017-12-13,NA,NA,NA
3705,3705,3705,3705,1110,AG9999.SHG,2017-12-14,NA,NA,NA
3708,3708,3708,3708,6450,AG9999.SHG,2017-12-18,NA,NA,NA
3720,3720,3720,3720,210,AG9999.SHG,2017-12-19,NA,NA,NA
3710,3710,3710,3710,480,AG9999.SHG,2017-12-20,NA,NA,NA
3710,3710,3710,3710,210,AG9999.SHG,2017-12-21,NA,NA,NA
3706,3706,3706,3706,450,AG9999.SHG,2017-12-22,NA,NA,NA
3760,3760,3760,3760,6030,AG9999.SHG,2017-12-26,NA,NA,NA
3766,3766,3766,3766,270,AG9999.SHG,2017-12-27,NA,NA,NA
3806,3806,3806,3806,600,AG9999.SHG,2017-12-28,NA,NA,NA
3815,3815,3815,3815,930,AG9999.SHG,2018-01-02,NA,NA,NA
3805,3805,3805,3805,6000,AG9999.SHG,2018-01-04,NA,NA,NA
3812,3812,3812,3812,12000,AG9999.SHG,2018-01-08,NA,NA,NA
3820,3820,3820,3820,270,AG9999.SHG,2018-01-09,NA,NA,NA
3805,3805,3805,3805,90,AG9999.SHG,2018-01-10,NA,NA,NA
3820,3820,3820,3820,1530,AG9999.SHG,2018-01-11,NA,NA,NA
3828,3828,3828,3828,6030,AG9999.SHG,2018-01-12,NA,NA,NA
3855,3855,3855,3855,540,AG9999.SHG,2018-01-16,NA,NA,NA
3799,3799,3799,3799,9060,AG9999.SHG,2018-01-18,NA,NA,NA
3781,3781,3781,3781,60,AG9999.SHG,2018-01-24,NA,NA,NA
3860,3860,3860,3860,60,AG9999.SHG,2018-01-25,NA,NA,NA
3817,3817,3817,3817,6000,AG9999.SHG,2018-01-29,NA,NA,NA
3770,3770,3770,3770,2130,AG9999.SHG,2018-01-30,NA,NA,NA
3730,3730,3730,3730,6090,AG9999.SHG,2018-02-06,NA,NA,NA
3640,3640,3640,3640,60,AG9999.SHG,2018-02-09,NA,NA,NA
3660,3660,3660,3660,60,AG9999.SHG,2018-02-13,NA,NA,NA
3680,3680,3680,3680,6060,AG9999.SHG,2018-02-27,NA,NA,NA
3640,3640,3640,3640,60,AG9999.SHG,2018-02-28,NA,NA,NA
3636,3636,3620,3628,180,AG9999.SHG,2018-03-01,NA,NA,NA
3638,3638,3638,3638,420,AG9999.SHG,2018-03-09,NA,NA,NA
3660,3660,3660,3660,1200,AG9999.SHG,2018-03-12,NA,NA,NA
3620,3620,3620,3620,120,AG9999.SHG,2018-03-20,NA,NA,NA
3672,3672,3672,3672,6030,AG9999.SHG,2018-03-27,NA,NA,NA
3690,3690,3690,3690,300,AG9999.SHG,2018-04-25,NA,NA,NA
3635,3635,3635,3635,600,AG9999.SHG,2018-05-02,NA,NA,NA
3695,3695,3695,3695,1680,AG9999.SHG,2018-05-14,NA,NA,NA
3658,3658,3658,3658,2700,AG9999.SHG,2018-05-15,NA,NA,NA
3637,3637,3637,3637,2400,AG9999.SHG,2018-05-16,NA,NA,NA
3640,3640,3640,3640,840,AG9999.SHG,2018-05-17,NA,NA,NA
3635,3635,3635,3635,180,AG9999.SHG,2018-05-21,NA,NA,NA
3686,3686,3686,3686,1800,AG9999.SHG,2018-06-08,NA,NA,NA
3700,3700,3700,3700,60,AG9999.SHG,2018-06-26,NA,NA,NA
3700,3700,3700,3700,60,AG9999.SHG,2018-07-05,NA,NA,NA
3620,3620,3620,3620,540,AG9999.SHG,2018-07-18,NA,NA,NA
3645,3645,3645,3645,3000,AG9999.SHG,2018-07-24,NA,NA,NA
3655,3655,3655,3655,120,AG9999.SHG,2018-07-30,NA,NA,NA
3648,3648,3648,3648,600,AG9999.SHG,2018-08-13,NA,NA,NA
3620,3620,3620,3620,3000,AG9999.SHG,2018-08-14,NA,NA,NA
3500,3500,3500,3500,300,AG9999.SHG,2018-08-17,NA,NA,NA
3535,3535,3535,3535,120,AG9999.SHG,2018-08-23,NA,NA,NA
3550,3550,3550,3550,120,AG9999.SHG,2018-08-28,NA,NA,NA
3530,3530,3530,3530,60,AG9999.SHG,2018-08-30,NA,NA,NA
